feature_group1,feature_group2,feature_group3,feature_group4,target
1534.024046,1452.142663,4,-647,0
2201.329866,3261.853209,3,2023,0
1373.461501,1869.647618,7,3043,0
1189.741622,1773.856342,6,2072,0
1939.973881,2663.620418,4,1953,0
1767.82886,1811.610618,4,323,0
1231.947649,1680.788855,6,1679,0
1407.633507,1147.942804,6,-91,0
1635.708707,1964.539642,5,969,0
1455.462973,2332.887315,6,2887,0
1746.464838,2703.587965,5,2851,0
2110.394306,2875.882534,4,1751,0
1852.541694,1236.912861,4,-1042,0
1798.43107,2522.713657,4,856,0
1840.703839,2961.435093,5,3290,0
1567.395881,2535.204936,6,3233,0
1273.046428,1286.445658,6,34,0
7890.736335,27578.21855,0,1798,0
1865.49067,2983.185289,4,2589,0
2116.985147,2188.793561,3,-272,0
2082.757443,3181.721397,4,2785,0
2109.368732,2830.885915,3,770,0
1457.172942,2417.27376,5,2369,0
1751.814147,2355.976612,4,1132,0
1414.555859,2843.909095,3,1758,0
3774.979583,9035.04933,1,2402,0
1549.126383,1785.290252,5,1032,0
1385.973358,1708.299582,6,1349,0
1838.632272,2873.26244,4,1928,0
1626.02474,1882.62628,4,173,0
1709.963557,2544.887685,4,1894,0
1644.344701,2168.870201,5,1719,0
1679.597586,2433.597851,4,1555,0
1535.413776,2040.219111,5,1303,0
1470.688194,2242.466567,6,2710,0
1662.613757,1616.883442,4,-159,0
1735.344184,2906.388694,4,2345,0
1337.085975,1479.058768,5,594,0
1968.406311,2851.745539,4,2215,0
2005.724261,3040.689234,4,2670,0
1318.000277,1660.889262,5,699,0
1776.654282,2170.871797,4,834,0
1649.893502,3023.239736,4,2363,0
1226.173053,1518.00495,6,1227,0
1460.404795,2298.832645,6,3164,0
1964.744759,2229.541317,4,1092,0
2591.372175,5523.934756,2,3169,0
1933.912437,2499.793666,4,1330,0
1440.932762,1618.083616,6,910,0
1952.034008,2967.700417,3,1335,0
2687.489976,4982.201251,3,3709,0
1838.419019,2815.651392,5,3125,0
2032.621388,2791.561741,3,369,0
1798.193665,2550.426201,4,1701,0
1389.704244,1988.945876,6,2232,0
1983.953266,2772.367685,4,2245,0
1457.103989,1670.292683,4,-46,0
1678.846789,1788.42629,4,-59,0
1412.242731,2213.262641,5,2155,0
2561.218594,4179.321328,3,2964,0
1107.911193,1446.627495,7,1383,0
1465.759673,2037.233668,6,2403,0
2104.485183,2812.891889,3,1107,0
2081.032828,2386.975628,4,796,0
1241.153364,1775.007789,6,1996,0
1531.888144,1915.473126,5,1261,0
1281.027374,1881.754568,5,1743,0
1679.782539,2717.327298,4,1845,0
1632.064958,1954.891828,4,399,0
1872.937691,2558.965626,4,1676,0
2477.62489,12035.4996,0,-2030,0
1652.222734,2400.012127,5,2234,0
2643.257003,2975.857523,2,441,0
1181.960489,1229.842158,5,-103,0
1934.015871,2869.380834,4,1865,0
1399.353727,2174.639564,6,2707,0
1452.863939,2029.939714,5,1818,0
1486.408535,2379.702926,5,2603,0
1642.452653,2287.825458,5,2177,0
1133.685062,1410.191535,8,1679,0
1217.057382,1318.478882,6,566,0
2725.810725,3005.124888,2,430,0
2312.397835,2675.010302,3,1064,0
1528.318163,2360.51247,5,2383,0
1730.919979,1461.808938,5,-664,0
1283.167886,1844.26235,6,1763,0
2828.62777,4482.820453,2,1285,0
1881.034273,2743.048688,3,383,0
1480.227304,2083.388857,5,1862,0
2101.325392,1122.338315,4,-2441,0
1629.3494,1991.134231,4,469,0
1872.515348,2254.983385,4,91,0
1423.814956,1838.211408,5,1167,0
1552.10537,2280.098501,6,2685,0
1985.244473,2486.258875,5,1894,0
2093.31642,3172.050831,4,2705,0
1392.79824,1646.596379,5,424,0
1911.471498,2687.720242,4,1527,0
1100.576335,1511.146722,7,1907,0
1674.195166,2397.606435,5,2471,0
1207.578635,1990.225021,6,2005,0
1106.363776,1462.361033,7,1676,0
1448.744106,1442.481064,5,-77,0
1501.041114,2276.607166,5,2353,0
1429.082086,2146.379561,6,2635,0
1518.414401,1990.677247,6,2007,0
1673.687197,1728.008927,5,537,0
1623.841042,2093.088704,4,782,0
1586.585728,1269.218369,4,-943,0
2190.1969,3372.413858,4,3095,0
2097.274009,3626.933089,3,2552,0
1987.633074,2766.975921,3,1199,0
3414.231748,5551.874794,2,2640,0
1575.553727,2103.070446,4,1302,0
1233.11432,1960.083827,6,2275,0
1635.202816,2691.076497,5,3079,0
2101.250087,3213.264736,4,2623,0
1478.871474,2061.161638,6,2475,0
1184.36179,1273.148292,6,519,0
1348.611739,2356.011428,5,2623,0
1964.706541,2195.018174,3,2,0
2281.446,2633.625564,3,1140,0
1440.972564,1531.857914,5,-24,0
1471.185998,1521.71909,5,268,0
1945.24867,2696.346189,4,1318,0
2335.02371,2901.784186,3,234,0
1421.441097,2117.855877,6,2566,0
1766.765317,1517.045608,4,-1448,0
1858.994343,2250.463851,4,997,0
1334.879447,2144.729522,5,2119,0
1931.049961,1706.290543,3,-1149,0
2627.151046,4294.59604,3,3245,0
1849.750961,2192.284582,5,1419,0
2607.777637,2772.249652,3,483,0
1578.718775,2372.220209,5,2456,0
1286.908749,1262.431443,5,-577,0
1603.296243,2371.843355,5,2236,0
2645.786479,4025.975508,3,2927,0
1580.982201,2575.374526,6,3422,0
1855.640913,2544.143006,4,1933,0
2145.599448,3224.195067,4,3071,0
1452.136451,2469.138716,3,792,0
1440.749909,1172.798881,6,-178,0
2121.766491,2901.115977,4,2505,0
1860.094355,2411.791753,4,1263,0
2325.376358,3340.799015,3,1919,0
1673.034235,2161.38272,5,1605,0
1544.323989,1230.827333,5,-982,0
1817.607198,2629.746169,4,1841,0
1663.258293,2535.17079,4,1574,0
2193.772845,3912.826791,3,2755,0
1914.962973,2729.536308,4,1913,0
1324.320713,1484.66827,5,436,0
2125.346241,3559.606841,4,3282,0
1230.222193,930.1178671,6,-1280,0
2059.06004,3358.255361,4,2867,0
1793.006437,2198.780465,3,600,0
2140.300672,1923.106953,4,-112,0
3549.982355,2471.316524,1,-2004,0
1952.64765,1305.567832,3,-2050,0
1267.63671,1454.824037,6,622,0
1597.575851,2320.940766,5,2045,0
1610.947881,1718.579391,4,-306,0
1827.223936,2755.395513,3,1013,0
1732.694333,2300.616709,5,2175,0
1973.693003,2193.565744,4,1290,0
1798.061628,2840.956278,5,3243,0
2402.517973,2973.792636,3,1069,0
1000.154947,3715.176205,1,-393,0
1669.096465,2607.943563,4,1583,0
1132.848867,1247.478027,7,492,0
1551.153711,1717.886807,5,565,0
2615.8665,1720.024662,3,-1212,0
1788.888144,2494.733925,4,1749,0
2093.511502,3667.816179,3,2571,0
1494.341581,2166.762908,7,3285,0
2472.787549,4033.749133,4,3888,0
3124.418146,4768.050283,2,1929,0
1612.327425,2455.823346,4,1685,0
2488.415587,1962.52821,3,-1475,0
1988.280412,3218.235963,4,2964,0
2348.418218,3726.438373,3,2660,0
1943.480063,2685.965789,4,1914,0
1582.43557,2025.922914,6,2425,0
1302.721036,1257.72599,5,-810,0
1282.487463,1905.172139,5,675,0
1581.25024,2243.206071,5,2171,0
1753.946395,1666.520419,4,-37,0
2997.21459,3134.813962,2,616,0
1790.164396,1367.812714,4,-864,0
2186.153042,3014.564214,4,2561,0
2612.057664,3160.090086,3,1433,0
1691.43766,2318.634953,4,1478,0
1421.17046,2107.060824,6,2516,0
1407.625346,1887.465162,5,1366,0
1160.000323,1518.438827,6,1251,0
2103.411576,2230.830703,4,-288,0
1882.061743,2757.779625,4,2086,0
1323.209417,1586.609469,5,995,0
1648.087297,1760.148948,5,784,0
1400.308924,2147.405522,6,2695,0
1562.352937,2161.447198,3,-85,0
1467.496412,2123.813947,6,2691,0
1415.314118,797.8014487,6,-2044,0
1333.856185,2446.00722,5,2470,0
1330.432037,1007.931229,6,-740,0
1717.089286,2468.503367,5,2477,0
1338.073905,1940.428297,5,1533,0
1763.460399,2299.11367,4,793,0
2554.936939,5075.465647,2,2671,0
1393.371055,1947.376423,6,2196,0
1330.128954,2020.054311,7,2929,0
3126.521253,4414.107009,2,1905,0
1413.077871,2449.068993,6,3279,0
3158.282729,4132.880421,2,1104,0
1694.319469,2699.063557,4,1456,0
1991.793701,2578.745646,4,1308,0
2429.160184,3110.970543,3,1638,0
1272.097396,1825.528007,6,1912,0
1984.483667,2897.936677,4,2376,0
2189.245232,3195.202023,3,1825,0
2720.519143,4347.655873,3,3360,0
1516.224084,1318.144511,5,-486,0
1361.627469,1166.38578,5,-797,0
2274.722222,2962.058297,3,1046,0
3541.763738,5126.776705,2,2382,0
1764.177296,2733.333163,4,1302,0
1347.576532,1799.645208,5,1274,0
2199.750146,3099.267888,4,2701,0
2365.128895,3132.848581,3,1111,0
1507.249359,1709.077122,5,915,0
1780.273855,3129.835105,4,2971,0
1482.416472,1294.087743,5,-97,0
1688.569883,1296.892262,5,-547,0
1974.228557,1944.182664,4,-194,0
952.7369905,1332.90516,7,1054,0
1588.780884,2193.767177,5,1759,0
1648.701787,2602.69739,6,3570,0
1326.370964,1256.642828,6,-156,0
1302.986896,1471.854786,6,935,0
1534.701196,1741.58444,5,994,0
1453.221193,2013.769221,6,2330,0
1279.487652,1198.798066,6,-747,0
1262.824296,1919.19259,7,2668,0
1613.721916,2552.834731,6,3615,0
1973.834169,1713.949732,4,-552,0
1732.555027,1792.426453,4,-29,0
2070.463197,1603.685412,4,-1072,0
1907.536607,1272.81035,4,-1665,0
3092.132793,4387.312367,2,1914,0
1254.417254,1875.286586,6,2477,0
2166.697414,3333.080076,3,1931,0
1492.537303,1696.610884,5,711,0
1467.233307,1792.808579,6,1664,0
2515.181607,4565.930783,3,3588,0
2757.739187,2289.583897,2,-1097,0
2599.658818,3690.266252,2,790,0
1226.53085,1276.786422,6,607,0
2030.739831,2843.503832,4,2295,0
1215.909233,1344.062746,6,752,0
1029.028733,1580.347418,7,2074,0
2344.072866,3844.971603,3,2731,0
1326.097612,1344.813912,5,-143,0
1379.865565,2028.185765,5,1900,0
1975.997112,2885.179972,4,2468,0
1821.846855,2508.008567,5,2603,0
1777.903192,2383.680471,4,1682,0
1491.820859,2056.590286,6,2506,0
1718.893807,2378.867504,4,1770,0
1673.910792,2440.984745,5,2428,0
1466.217908,1208.069521,5,-626,0
1761.048578,2733.365564,4,1997,0
1692.502877,1974.368884,4,596,0
1415.859152,1937.574563,6,2152,0
1752.424169,2524.911564,4,1424,0
1384.934506,1216.547046,5,-298,0
1433.192163,2394.519983,5,2176,0
1818.187368,3242.663245,4,3095,0
1832.567548,2799.606403,4,2283,0
1717.856285,1865.761749,6,972,0
1873.630282,3012.101486,4,2609,0
1635.915341,2007.302865,4,601,0
1996.532395,3177.127653,3,1794,0
1451.21194,1834.828905,6,1938,0
1034.846634,1532.439829,8,2272,0
1100.219111,1203.42557,6,172,0
1722.985966,2655.370119,4,2077,0
2036.313709,2170.241137,3,-663,0
956.0946543,1206.699659,7,810,0
2491.660379,3800.007601,2,666,0
1284.324528,2053.647619,6,2395,0
8941.146539,40077.60885,0,4159,0
2743.177554,2994.211888,3,-389,0
1325.750394,19502.18599,0,-314,0
4016.341033,7579.845514,2,4737,0
2527.962011,4664.297778,2,1731,0
1988.835809,2051.464259,5,80,0
3092.566594,3779.32151,2,-19,0
1511.370508,1484.018493,7,-176,0
1739.911201,1877.382016,4,320,0
1911.628054,3150.742662,3,2300,0
1841.92462,2788.39485,4,2133,0
1603.052167,1646.350009,4,256,0
2042.809491,1958.912674,3,26,0
809.9705817,4275.133067,1,110,0
1188.842357,1242.174414,6,57,0
1870.069644,2811.519125,5,2992,0
1522.309356,1891.892776,5,1268,0
2479.60789,4341.375018,2,1528,0
1885.954571,3086.679635,4,2531,0
1668.693455,2479.992857,5,2720,0
1158.662237,782.6232387,8,-1295,0
2870.00014,4569.622689,2,2144,0
1883.50981,2322.814563,4,440,0
2746.85721,5072.787433,2,2656,0
3333.403841,4342.238996,2,1312,0
409.1348126,1756.038668,2,27,0
3252.132476,3937.624474,2,861,0
2145.60453,2471.6389,4,871,0
1115.812912,1703.790784,7,2232,0
1816.444649,2755.12248,5,3030,0
1823.836096,2200.52642,4,343,0
2087.828055,1919.670364,3,-283,0
2000.97173,2045.888581,3,-219,0
1866.889452,2476.986449,4,1916,0
1688.274586,2514.830266,4,1427,0
2609.321754,3911.576664,3,2465,0
2104.511404,3650.481571,3,2268,0
1654.895234,2558.273122,5,2762,0
2302.041459,3036.827641,3,1710,0
1395.257752,1436.538488,5,134,0
1806.509181,2152.378284,4,662,0
1247.639044,1575.821297,6,1485,0
2024.031035,3158.114356,3,2011,0
1204.867202,2006.634734,6,2708,0
1744.956891,2559.294745,3,916,0
1833.369252,2471.574054,4,1737,0
2350.691312,3002.165827,4,2864,0
2683.564871,2946.343715,3,667,0
2135.704376,3428.292431,4,3020,0
1450.743591,2179.325221,6,2888,0
2011.561004,3332.267243,4,2972,0
1622.067393,1977.6175,4,851,0
1410.919494,1828.149501,5,1414,0
2972.810883,7195.976707,1,1499,0
2142.422155,2381.441823,3,387,0
1326.241347,1993.690109,7,2460,0
1862.658212,1857.974931,4,306,0
1463.519705,1113.549378,5,-1022,0
1651.019784,2106.028619,5,1946,0
1162.272678,1617.549645,6,1317,0
2033.543309,3884.295353,3,2640,0
2237.613567,3775.944826,3,2628,0
1364.354953,1888.422409,6,1966,0
1471.42964,1913.322848,5,1068,0
2083.972144,2089.073087,4,-253,0
2340.316341,3325.359121,4,2417,0
1338.103108,1720.896039,5,1426,0
1384.106535,1943.191703,4,872,0
1673.570553,1949.319646,4,334,0
1893.685063,2436.236675,4,1883,0
1601.722243,1751.21573,4,-34,0
1289.144986,2110.29228,5,1778,0
1279.71984,1979.531132,6,2533,0
1458.054578,1634.826383,6,1064,0
1851.936257,2496.809676,5,2498,0
1960.431522,3214.750669,5,3757,0
2891.41539,4120.482717,3,2976,0
1508.660751,2144.897783,5,1972,0
2248.443665,3329.85527,3,1928,0
1966.398948,1863.826961,4,280,0
1559.303155,2100.665387,5,1952,0
1511.474226,2438.049624,6,3221,0
1399.579679,2229.097289,6,2928,0
2327.093135,3450.887929,3,1970,0
1488.041034,2102.996254,6,2428,0
2073.995175,2176.232233,4,896,0
1879.774176,2977.027437,3,990,0
2223.887713,3217.307005,3,2221,0
2319.51632,3767.718233,3,2281,0
1617.136805,1866.373188,6,2304,0
1695.812594,1330.826772,4,-1397,0
1511.646807,1658.439747,5,415,0
1686.30737,2082.430926,5,1525,0
1462.952175,2017.051962,6,2374,0
1472.691983,1814.098979,5,951,0
1903.002527,2466.979031,4,814,0
1570.16039,2139.804383,4,910,0
1319.813616,2037.836444,5,1984,0
2027.092266,1355.035952,4,-1666,0
1327.213928,1628.514209,5,911,0
1182.593704,1448.265866,6,790,0
5098.167608,5512.130125,1,69,0
2229.177797,3535.481291,4,3224,0
1401.941544,1926.017911,7,2732,0
1719.421197,1468.629096,4,-732,0
1891.165759,1659.585623,4,-550,0
1331.348707,1538.960545,5,612,0
1159.903762,1712.307721,5,676,0
1776.546768,2630.4873,5,2924,0
1979.325973,2157.81395,4,143,0
1780.929047,2335.508159,4,1360,0
1504.356134,2164.475114,4,795,0
1060.88765,1226.027115,7,988,0
1559.968691,2410.466723,4,1498,0
1671.583973,2433.246822,4,1526,0
1927.074888,2089.605933,4,711,0
1441.160642,1907.825103,5,1025,0
1382.454378,1789.03939,6,1804,0
1274.866449,1522.595179,5,4,0
2988.358381,4384.69078,2,1789,0
4292.920576,6500.035396,2,3693,0
1586.682318,2554.130962,4,1575,0
1728.212348,2466.635904,5,2327,0
1504.882573,1180.735684,5,-1066,0
1581.809387,1213.803135,5,-1003,0
2072.878071,2323.697683,4,1419,0
937.9933457,1093.946473,7,673,0
1434.73578,1854.957885,5,846,0
1605.408011,2596.75998,5,2455,0
2097.338565,3326.230931,4,2419,0
1953.386762,3169.678149,4,2616,0
2371.058679,3991.963069,3,2571,0
2377.241982,3875.480987,3,2338,0
2879.993782,1980.873284,2,-1331,0
2221.36366,3356.876823,3,1724,0
1715.233607,2240.970971,4,748,0
1372.120127,1893.167907,6,2021,0
1635.874526,2426.930473,5,2702,0
1705.941026,2134.258615,4,350,0
1919.41727,1806.614413,4,309,0
1752.322504,2686.46817,4,2005,0
1308.894772,1926.924175,5,1709,0
1205.156631,1818.886633,6,2183,0
1706.401786,2760.160733,5,3129,0
1384.31512,1711.115474,6,1616,0
1434.071437,1782.870136,5,1152,0
2183.962494,2575.773744,4,1361,0
2073.407058,1887.359103,4,-502,0
1698.47516,2831.544306,5,3261,0
2129.797269,2536.718594,3,683,0
1092.086056,1285.108819,5,-210,0
1493.086675,2534.774478,5,2900,0
2348.216458,2309.301784,3,167,0
1423.917426,1604.038687,5,-138,0
1995.613481,1396.547868,4,-1051,0
1839.799305,2323.087227,3,930,0
1539.721232,2245.519645,4,1391,0
1199.286843,1253.526556,6,461,0
1703.66634,2673.173282,5,2724,0
1925.293744,1998.408502,4,404,0
2046.858645,3945.068984,3,2920,0
1442.092175,2342.017147,6,3186,0
2833.096542,2548.165687,2,-802,0
2498.13192,2476.146106,3,337,0
1505.360197,1421.874089,5,-271,0
1644.63785,2270.252255,5,2302,0
2272.751593,3827.52006,3,2868,0
1810.481426,2626.3877,4,1930,0
1606.900414,2120.415758,5,1882,0
1331.466032,1571.464597,5,527,0
2310.599166,2435.852297,3,640,0
1954.858555,2319.239381,4,1274,0
1657.228226,2354.273111,5,2326,0
1562.957149,1780.754908,5,934,0
1936.317164,2468.968724,3,970,0
2511.091602,2270.868962,3,-296,0
1845.926494,2089.546809,4,769,0
1438.510159,2179.591941,6,2363,0
2230.994677,1713.148056,3,-1091,0
1379.350295,2164.330498,5,2015,0
1288.16704,1834.716269,7,2446,0
1038.442019,1432.025286,6,1443,0
1547.947294,2374.911447,5,2490,0
1403.707432,923.8824028,6,-1730,0
1830.870374,1872.214269,3,-327,0
1395.970466,1899.200777,6,2362,0
1784.47422,2518.271826,4,1521,0
1792.728647,2720.8245,5,3154,0
1974.769467,2965.812571,4,2391,0
1656.01828,1460.002441,5,-402,0
1378.172154,1199.231767,6,-99,0
1476.208863,1995.060083,6,2276,0
1797.235965,2787.147928,4,2155,0
1419.406432,2214.372531,5,1515,0
2494.177985,4124.579128,4,4131,0
2472.444846,2667.191136,3,848,0
1921.56692,2563.273043,4,1649,0
1846.89213,2654.811536,5,2587,0
1399.886594,1902.424751,5,1651,0
1685.224329,2488.113802,5,2296,0
2613.073989,4346.651041,2,2034,0
1545.45535,1294.453535,5,-821,0
1500.595307,2416.323092,5,2518,0
3039.784095,3658.991805,2,610,0
1730.055495,2697.956626,5,2981,0
1787.125581,1444.998065,4,-997,0
982.6488745,1169.437071,6,-179,0
1784.736683,2749.876975,5,3108,0
2199.174631,3425.936307,3,1857,0
2001.468706,3333.938367,4,2698,0
1950.45128,3185.837117,3,1452,0
1602.875357,2574.324917,5,2779,0
1616.0694,2148.252681,4,525,0
1208.213717,1663.510067,6,1636,0
1765.393009,2124.118752,4,385,0
1142.326252,1636.058698,5,1319,0
1764.07529,2741.146564,5,3161,0
1619.334301,2406.85482,6,3115,0
1220.706777,1366.83963,7,1140,0
1887.75252,2923.542063,4,2188,0
3537.444241,3731.607602,2,1337,0
1591.056209,2037.703993,5,1511,0
1733.6479,2042.33722,5,1165,0
1540.753187,927.4933753,6,-1798,0
1417.00492,1787.07918,5,1019,0
1485.152793,1671.691185,5,907,0
1377.867163,1507.044284,5,338,0
1823.580118,2801.242856,5,2945,0
1648.269334,2190.406105,4,1070,0
1091.014836,1441.688959,7,1827,0
2395.814333,3060.762235,3,1055,0
1979.007183,2104.658486,3,-338,0
1675.575709,2881.320983,3,934,0
1488.944575,2195.736209,6,2725,0
1228.216318,1779.401815,6,1994,0
1865.04031,3107.723964,4,2690,0
1994.107038,1939.935919,3,-460,0
1521.841246,2515.952603,5,2562,0
2204.949397,2888.109959,4,2281,0
1405.124063,1846.236301,5,1143,0
2307.315375,3849.918701,4,3575,0
1984.965979,2631.567651,4,1551,0
1572.641068,1188.870191,5,-710,0
1191.924183,1829.458546,6,1931,0
1137.574478,1457.628466,7,1400,0
1882.621444,2946.511224,5,3373,0
1657.547911,1006.670086,5,-1637,0
1793.297859,2589.188979,4,1462,0
2211.377961,1503.831444,3,-1338,0
2179.585488,1698.225119,3,-938,0
2334.835754,2682.550471,3,1046,0
1741.527935,2966.524978,5,3374,0
2111.023438,2526.992977,3,767,0
2383.445574,4413.335298,2,2128,0
1440.252791,2115.813036,4,855,0
1173.137149,1415.767537,6,373,0
1443.049562,1991.518331,6,2292,0
3126.041253,2306.650891,2,-1232,0
1194.66867,1892.180107,7,2911,0
1705.16811,2528.236749,4,1708,0
2503.332746,3685.711782,3,1871,0
1442.56596,1693.327599,5,1051,0
1509.259566,1613.020884,5,739,0
1724.243836,2476.545642,5,2624,0
1403.732956,2009.658221,6,2411,0
1470.07445,1807.410972,5,1007,0
1704.277308,2915.767883,4,2161,0
1508.617097,2289.809655,6,3021,0
1371.52145,1688.783005,6,1704,0
1622.215456,2537.565218,4,1865,0
1526.376663,2038.890453,4,542,0
1644.827107,1516.821222,4,-2199,0
1757.25087,2054.986963,3,345,0
2437.08944,3502.80126,3,2080,0
1787.360547,2412.637187,5,2400,0
2023.732355,3215.221046,4,2659,0
1037.44897,1442.503275,6,745,0
2862.750384,3834.443955,2,1131,0
1641.546749,1493.638427,6,108,0
2133.467609,3190.042699,4,2444,0
1359.379954,1845.503426,4,145,0
1388.863697,1894.881366,6,2279,0
1683.414604,2142.617903,5,1568,0
1800.369111,2475.538629,4,1668,0
1395.678422,1426.467209,6,121,0
1414.751941,1642.680801,5,736,0
2181.921583,3192.185385,3,1224,0
1984.512884,4485.258134,2,1472,0
1973.554217,1435.675482,4,-1360,0
1341.313402,1902.733831,6,2171,0
1308.021822,1740.029034,6,1735,0
1281.304712,1643.406236,6,903,0
1787.035978,2705.118716,4,2035,0
2264.711508,2990.612043,3,1672,0
1319.17388,1954.915908,5,1476,0
1381.690101,1917.012539,6,1784,0
1567.821479,2197.965059,5,2283,0
1439.953318,2639.970925,5,2782,0
2283.454096,3226.614145,3,1494,0
2428.599312,3203.299076,3,1729,0
1850.987901,1602.868889,3,-781,0
1241.537313,1193.609839,6,206,0
1983.838362,2974.996376,5,3194,0
1410.769275,1682.238301,6,1428,0
1464.727533,2202.973903,6,3041,0
1913.731753,1983.862985,4,567,0
2739.927557,4347.777323,3,3387,0
2128.250379,35411.421,0,3287,0
2160.336291,3422.117286,4,3277,0
1603.975445,1977.422207,5,1288,0
2482.50324,3717.803295,2,1183,0
2819.903218,3253.544268,2,-629,0
1189.10327,1060.699267,6,-240,0
3871.404763,6240.366774,2,3092,0
1101.568797,1282.668945,6,583,0
2052.515441,2964.721402,3,1444,0
1341.791594,1164.46813,5,-97,0
1799.182539,2767.53191,5,3136,0
1400.137758,2395.145553,5,2613,0
2391.627277,3549.372687,3,1754,0
2600.708326,4578.719998,3,3177,0
1143.648776,1595.748954,6,1684,0
1229.335176,1219.244697,6,-158,0
1020.821975,1440.540409,7,1643,0
1729.672564,2492.33295,5,2597,0
1041.66016,1188.77525,8,544,0
1534.164573,2131.045415,4,988,0
2024.161893,3153.49638,4,2665,0
2105.83157,3382.976632,4,3128,0
1721.646594,1406.767758,4,-1205,0
1755.753359,2331.258011,5,2075,0
1574.492894,1085.179198,4,-1407,0
1871.88875,2547.488109,4,1278,0
1810.560148,2200.237714,4,867,0
4175.024907,4841.419954,1,183,0
1572.04445,1844.468241,4,414,0
2549.512396,2319.623687,3,-451,0
4391.371243,7047.226848,1,2093,0
2352.072964,3319.731665,3,2000,0
1579.039459,2321.177524,5,2288,0
1270.172335,1826.868953,6,2095,0
1367.572228,1755.27927,6,1572,0
1786.731063,2951.6635,4,2158,0
1410.862354,2357.608863,6,3176,0
1945.986907,2573.364416,3,621,0
2502.601828,4221.184232,3,3129,0
1782.452792,2755.201437,5,2925,0
1939.484847,1978.206723,4,493,0
1724.459173,1607.780674,4,5,0
1704.17669,1428.908397,5,-469,0
2166.334874,3819.690827,3,2865,0
2102.735591,2856.024509,4,2222,0
1541.048777,1932.474513,5,1695,0
1912.229247,3063.768579,5,3344,0
1833.771246,2832.67517,4,2390,0
1913.227352,2808.178335,4,2123,0
1441.00139,2067.444937,5,1794,0
4101.771078,4480.668994,1,-540,0
2185.393388,3594.711572,4,3480,0
1591.676998,1512.558082,6,-61,0
1857.976086,2367.435184,4,1617,0
1880.509377,1981.605296,4,355,0
1448.070185,2365.105625,7,3664,0
2514.365178,3862.068134,2,1568,0
1467.726175,1830.311778,5,1119,0
1631.991034,2771.352608,4,1864,0
1112.511522,1431.698423,6,1115,0
2645.470816,4654.097852,3,3667,0
1479.149623,2045.37814,5,1758,0
1851.839655,3389.174705,3,1855,0
1380.204684,2324.109248,6,3083,0
1581.896906,2394.488331,6,3134,0
2308.332911,3821.970517,3,2577,0
1469.945776,2204.228755,5,1899,0
1293.414781,1857.889463,6,1781,0
1420.511527,1652.84751,5,830,0
1494.259081,1771.794543,5,993,0
1848.578645,3144.901862,4,2390,0
1875.944768,1975.632075,4,658,0
1817.123184,2685.417746,4,2147,0
1845.455443,2686.237986,4,1997,0
1786.486024,2992.543401,4,2488,0
1235.481188,1897.737317,6,1776,0
2393.822665,3600.095952,3,2346,0
2480.266928,3546.699653,3,2191,0
1297.248213,1957.574611,6,2185,0
2494.552491,1620.892403,3,-1361,0
1428.164112,1938.850833,5,1544,0
1505.89716,1883.100216,4,542,0
2222.906766,3461.15531,3,1597,0
2421.841951,3597.807002,3,2478,0
1555.466692,2138.969813,5,1913,0
1978.544063,2779.645815,3,1091,0
2620.519397,4226.53814,3,3080,0
388.0081371,1114.230512,5,-1004,0
1375.47553,1861.371802,5,1301,0
2188.933173,3654.646452,3,1914,0
1430.797428,1909.024501,5,1552,0
1370.6859,1306.102746,5,-39,0
1351.737102,759.4736468,7,-1852,0
1392.396079,1684.233557,6,898,0
2252.054344,3067.253837,3,1400,0
1484.136699,2243.210105,5,1663,0
1467.307693,2417.707827,4,1530,0
1317.091627,1822.202337,6,1643,0
1466.032823,1664.206884,5,578,0
1123.080851,1433.530103,6,579,0
1488.428856,852.8009179,6,-1853,0
1934.408033,2467.937681,4,1458,0
1940.432802,2614.930453,4,1965,0
1159.814928,1442.84407,6,654,0
1571.723126,2365.342681,4,1616,0
1465.017851,1557.070029,5,480,0
2056.881452,1407.277689,3,-1432,0
1606.614397,2528.09381,6,3490,0
1415.181363,1106.690058,5,-890,0
1470.475962,2296.555719,5,2108,0
1217.732727,1216.181535,7,148,0
1307.14825,1749.754519,6,1814,0
1520.152423,2569.115999,5,2729,0
1994.626534,2461.15966,4,1719,0
1190.637182,1323.461043,6,518,0
1725.861276,2694.253405,5,2948,0
1405.690293,1628.537917,6,1197,0
1371.035081,1385.104106,5,165,0
1414.725885,2063.413149,4,1132,0
1543.583326,1824.337736,5,946,0
1642.281158,2606.692729,6,3295,0
2165.581664,2754.126641,3,1101,0
1511.131246,2158.064998,6,2578,0
1109.172589,850.9061376,6,-992,0
1452.08208,1897.823635,5,1414,0
1573.900216,2042.468626,4,1036,0
2578.748661,4035.497997,2,1714,0
1425.213657,1976.684018,4,1099,0
1778.534484,2586.79855,4,1891,0
1920.388599,2752.666019,3,940,0
1745.702269,3413.447595,4,3110,0
1703.247219,2724.711347,5,3098,0
2283.062574,3874.522068,4,3532,0
1322.188378,1545.203628,6,1093,0
1665.454386,1856.840027,5,837,0
1380.463827,2127.140666,7,3152,0
2042.11125,2659.66312,4,1094,0
2023.683879,2826.041597,3,1052,0
1633.989092,2464.323579,4,1836,0
1449.872634,2070.917527,5,2048,0
1782.286274,1824.632823,5,698,0
1624.856537,2633.890802,6,3660,0
1398.268652,1176.61446,6,-432,0
